  0.16666667E-03  0.17267534E-01  0.11238720E-01  0.38686507E-02
  0.33333333E-03  0.34505703E-01  0.22470001E-01  0.76943705E-02
  0.50000000E-03  0.51690716E-01  0.33692510E-01  0.11516734E-01
  0.66666667E-03  0.68814581E-01  0.44898429E-01  0.15298936E-01
  0.83333333E-03  0.85875949E-01  0.56079987E-01  0.19059025E-01
  0.10000000E-02  0.10277197      0.67235266E-01  0.22791741E-01
  0.11666667E-02  0.11917279      0.78346998E-01  0.26469484E-01
  0.13333333E-02  0.13642334      0.89404748E-01  0.30084364E-01
  0.15000000E-02  0.15202083      0.10040418      0.33628486E-01
  0.16666667E-02  0.16841255      0.11132308      0.37066598E-01
  0.18333333E-02  0.18415927      0.12215472      0.40393711E-01
  0.20000000E-02  0.19953661      0.13287732      0.43584608E-01
  0.21666667E-02  0.21458054      0.14347441      0.46617760E-01
  0.23333333E-02  0.22922600      0.15393741      0.49495031E-01
  0.25000000E-02  0.24341815      0.16425458      0.52199408E-01
  0.26666667E-02  0.25712039      0.17440898      0.54724515E-01
  0.28333333E-02  0.27030238      0.18439172      0.57064539E-01
  0.30000000E-02  0.28293491      0.19419011      0.59214293E-01
  0.31666667E-02  0.29499048      0.20379244      0.61171201E-01
  0.33333333E-02  0.30644522      0.21318709      0.62938547E-01
  0.35000000E-02  0.31728020      0.22235564      0.64507651E-01
  0.36666667E-02  0.32748201      0.23129908      0.65885132E-01
  0.38333333E-02  0.33704288      0.24001194      0.67087021E-01
  0.40000000E-02  0.34596074      0.24848722      0.68117118E-01
  0.41666667E-02  0.35423917      0.25671656      0.68983176E-01
  0.43333333E-02  0.36188739      0.26469769      0.69694047E-01
  0.45000000E-02  0.36892003      0.27242736      0.70258737E-01
  0.46666667E-02  0.37535683      0.27989949      0.70686256E-01
  0.48333333E-02  0.38122219      0.28711861      0.70991471E-01
  0.50000000E-02  0.38654463      0.29408321      0.71185274E-01
  0.51666667E-02  0.39135608      0.30079732      0.71277096E-01
  0.53333333E-02  0.39569122      0.30726454      0.71278082E-01
  0.55000000E-02  0.39958667      0.31348583      0.71196330E-01
  0.56666667E-02  0.40308025      0.31946489      0.71042868E-01
  0.58333333E-02  0.40621021      0.32520740      0.70828018E-01
  0.60000000E-02  0.40901452      0.33071052      0.70552854E-01
  0.61666667E-02  0.41153012      0.33598147      0.70230100E-01
